279642	pfam01324	65058	Corynebacterium ulcerans	13	43
279642	pfam01324	1717	Corynebacterium diphtheriae	12	180
279642	pfam01324	28184	Leptospira weilii	8	11
279642	pfam01324	10703	Corynephage beta	5	16
279642	pfam01324	100225	Austwickia chelonae	2	2
279642	pfam01324	345341	Kutzneria sp. 744	2	2
279642	pfam01324	1719	Corynebacterium pseudotuberculosis	1	19
279642	pfam01324	1823	Nocardia otitidiscaviarum	1	2
279642	pfam01324	548477	Corynebacterium glucuronolyticum ATCC 51867	1	2
279642	pfam01324	1184607	Austwickia chelonae NBRC 105200	1	2
279642	pfam01324	1218600	Leptospira sp. P2653	1	2
279642	pfam01324	1279043	Cladophialophora carrionii CBS 160.54	1	2
279642	pfam01324	1746199	Bordetella sp. N	1	2
279642	pfam01324	1882748	Beijerinckia sp. 28-YEA-48	1	2
279642	pfam01324	2026724	Chloroflexi bacterium	1	2
279642	pfam01324	32630	synthetic construct	1	1
279642	pfam01324	39791	Corynebacterium glucuronolyticum	1	1
279642	pfam01324	86049	Cladophialophora carrionii	1	1
279642	pfam01324	996804	Leptospira weilii str. 2006001855	1	1
279642	pfam01324	1088542	Leptospira weilii str. UI 13098	1	1
279642	pfam01324	1745712	Anaerococcus sp. Marseille-P2143	1	1
279642	pfam01324	1851191	Leptospira weilii serovar Heyan	1	1
